84CCA811B0A4
      Date,      Time,   Battery,  Fix,       Latitude,      Longitude,    Dp>0.3,    Dp>0.5,    Dp>1.0,    Dp>2.5,    Dp>5.0,   Dp>10.0,   PM1_Std, PM2.5_Std,  PM10_Std,   PM1_Env, PM2.5_Env,  PM10_Env,   Temp(C),     RH(%),    P(hPa),   Alti(m)
 2022/3/31,  14:29:31,     43.86,    -,              -,              -,        30,        10,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.580000,30.636719,1020.268738,    -
 2022/3/31,  14:29:37,     43.56,    -,              -,              -,        30,        10,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.590000,30.049805,1020.222351,    -
 2022/3/31,  14:29:42,     43.56,    -,              -,              -,        24,         8,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.600000,30.344727,1020.246643,    -
 2022/3/31,  14:29:47,     44.00,    -,              -,              -,        30,         8,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.620001,30.232422,1020.243774,    -
 2022/3/31,  14:29:52,     43.27,    -,              -,              -,        24,         6,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.639999,30.324219,1020.194214,    -
 2022/3/31,   14:30:0,     44.15,    -,              -,              -,        12,         2,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.660000,30.347656,1020.199280,    -
 2022/3/31,   14:30:5,     43.56,    -,              -,              -,         6,         2,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.670000,30.134766,1020.277710,    -
 2022/3/31,  14:30:10,     43.56,    -,              -,              -,        57,        12,         2,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.680000,30.428711,1020.258545,    -
 2022/3/31,  14:30:15,     43.12,    -,              -,              -,        81,        20,         2,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.700001,30.452148,1020.236084,    -
 2022/3/31,  14:30:20,     42.82,    -,              -,              -,        99,        22,         2,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.709999,30.227539,1020.260132,    -
 2022/3/31,  14:30:25,     42.53,    -,              -,              -,        48,        12,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.740000,30.002930,1020.210754,    -
 2022/3/31,  14:30:34,     42.82,    -,              -,              -,        30,         6,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.750000,30.218750,1020.199585,    -
