7C9EBDD8CE0C
      Date,      Time,   Battery,  Fix,       Latitude,      Longitude,    Dp>0.3,    Dp>0.5,    Dp>1.0,    Dp>2.5,    Dp>5.0,   Dp>10.0,   PM1_Std, PM2.5_Std,  PM10_Std,   PM1_Env, PM2.5_Env,  PM10_Env,   Temp(C),     RH(%),    P(hPa),   Alti(m)
 2022/3/31,  14:28:23,     80.94,    -,              -,              -,        63,        21,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.520000,27.888672,1020.624512,    -
 2022/3/31,  14:28:28,     80.94,    -,              -,              -,        36,        12,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.549999,28.105469,1020.674744,    -
 2022/3/31,  14:28:33,     80.94,    -,              -,              -,        45,        15,         3,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.559999,28.173828,1020.608459,    -
 2022/3/31,  14:28:38,     80.79,    -,              -,              -,        36,        12,         3,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.580000,27.903320,1020.669556,    -
 2022/3/31,  14:28:43,     81.38,    -,              -,              -,        66,        22,         3,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.620001,28.109375,1020.636902,    -
 2022/3/31,  14:28:48,     80.94,    -,              -,              -,        48,        16,         3,         3,         3,         3,         0,         0,         2,         0,         0,         2, 23.629999,28.166016,1020.625610,    -
 2022/3/31,  14:28:57,     81.38,    -,              -,              -,        75,        25,         3,         3,         3,         3,         0,         0,         3,         0,         0,         3, 23.650000,27.963867,1020.631592,    -
 2022/3/31,   14:29:2,     80.79,    -,              -,              -,        54,        18,         3,         3,         3,         3,         0,         0,         2,         0,         0,         2, 23.670000,27.886719,1020.581787,    -
 2022/3/31,   14:29:7,     81.38,    -,              -,              -,        72,        24,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.680000,27.367188,1020.598572,    -
 2022/3/31,  14:29:12,     81.09,    -,              -,              -,        99,        33,         3,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.709999,27.572266,1020.593445,    -
 2022/3/31,  14:29:17,     81.09,    -,              -,              -,        90,        30,         6,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.709999,27.843750,1020.648926,    -
